A4_name,main_vein_curvature,sub_vein_1_curvature,sub_vein_2_curvature
6_33.JPG,0.4818853579934186,0.0926803740416153,0.13400689201771812
6_33.JPG,0.16187205069052732,0.05638101900088417,0.5939676563848312
6_33.JPG,0.8618225689316955,0.019459764749553375,0.99366209631136
6_33.JPG,0.22496456171374674,0.01992364586893544,0.5969617265071403
6_33.JPG,0.0856653615760678,0.06489686406425663,0.6101802222138686
6_33.JPG,0.03241665668286369,0.11317148858975927,1.7849224567371649
6_33.JPG,0.011621645909782713,0.14935721965335705,1.6346759626300311
6_33.JPG,0.002748928252739412,0.1472219207229921,0.8454849835422463
6_33.JPG,0.0037467542260358456,0.08858974173045021,0.03411219967336549
6_33.JPG,0.015890607884112784,0.026096757143029635,0.8049156834436315
6_33.JPG,0.04938396306506451,0.20589153801018983,1.054996718367739
6_33.JPG,0.1457077684373984,0.43813956604938087,0.46805594376733317
6_33.JPG,0.41526924334642584,0.5061290512670227,0.4691311908837007
6_33.JPG,1.3289117382154394,0.13285951303994273,1.0042858763555609
6_33.JPG,0.09271683883632204,0.7644485886860317,1.0023650731493348
6_33.JPG,0.06212865979271668,1.2486352797798086,0.45998145318053274
6_33.JPG,0.08218946971158235,0.03280837373776282,0.45074740740711744
6_33.JPG,0.11441544866674133,3.7398991135243618,1.0195116456631188
6_33.JPG,2.2391510339247294,0.011084977871036284,0.7801575146554588
6_33.JPG,1.798576222290146,0.0012350668026271392,0.034546728908573444
6_33.JPG,1.2385585255113292,0.06213236756500484,0.8093441392856213
6_33.JPG,0.7134239154140664,0.060583456651664966,1.6056052781439936
6_33.JPG,0.6559951157568301,1.3915654014234708,1.6136167089070976
6_33.JPG,1.1713518178812639,0.4854549162678738,1.0702340252453124
6_33.JPG,1.149487753310257,0.13393876801359433,0.5935422025346238
6_33.JPG,0.5505590300114186,0.01653085324409575,0.5741876463700806
6_33.JPG,0.5082979027184729,0.04224580893022989,1.3044571605777358
6_33.JPG,1.0582769370802523,0.08158126055560502,0.46885549352440437
6_33.JPG,0.815528464877753,0.09650193607806347,0.3872412375753163
6_33.JPG,0.005034945823843475,0.06517410856365265,0.18191530576554685
6_33.JPG,0.7868331913486462,0.020407592241938638,0.027826952019028368
6_33.JPG,0.9839505994559176,0.08755709162646404,0.003567873735945296
6_33.JPG,0.4022078445001275,0.08661768583388844,0.0004742567489704904
6_33.JPG,0.35340339453182834,0.05070776655384901,0.018900322771070063
6_33.JPG,1.017977645319951,0.0003902827866185899,0.387357555323888
6_33.JPG,0.006231966594535303,0.05309582881592466,3.075072929908484
6_33.JPG,0.8340383057272278,0.0992484411116923,15.748864661089588
6_33.JPG,0.16153053880766685,0.1311619481146097,204.40253595567972
6_33.JPG,1.0444150640678296,0.12105073114451845,658.1674918450626
6_33.JPG,1.4389532854301197,0.07785393787356658,871.5345500010145
6_33.JPG,1.2683069606649195,0.03670612063964586,897.0717909933807
6_33.JPG,0.8008427448873074,0.004209565549059227,628.031441696985
6_33.JPG,0.07220921018028026,0.017824345340959537,108.73398774987734
6_33.JPG,0.011491455118795036,0.02917668246662766,494.3102594364179
6_33.JPG,0.04162098483313522,0.030218433338873193,453.08718659334187
6_33.JPG,0.11579483905200587,0.021673007141170694,77.8355228937748
6_33.JPG,0.0677284672983097,0.011267482614243497,204.2082159897052
6_33.JPG,1.1551495949315154,0.0059547107041784675,46.56079154432439
6_33.JPG,0.054009653818868505,0.005503569254165635,52.1655212840959
6_33.JPG,0.8931267394816568,0.009815007722649753,417.0135322198251
6_33.JPG,0.3598129927049059,0.018730042342669957,621.4658867055393
6_33.JPG,0.7672672488013762,0.031793238712611305,177.9695935443989
6_33.JPG,0.07575732944600637,0.04793108227986831,949.607151868699
6_33.JPG,0.8987537331423169,0.06505116832704266,155.35801268005196
6_33.JPG,1.1429867305863495,0.06707649239461394,380.59726234312774
