image,main_vein_curvature,sub_vein_0curvature,sub_vein_1curvature
./corrected_after/5.jpg,1.0444150640678296,0.12105073114451845,658.1674918450626
./corrected_after/5.jpg,1.4389532854301197,0.07785393787356658,871.5345500010145
./corrected_after/5.jpg,1.2683069606649195,0.03670612063964586,897.0717909933807
./corrected_after/5.jpg,0.8008427448873074,0.004209565549059227,628.031441696985
./corrected_after/5.jpg,0.07220921018028026,0.017824345340959537,108.73398774987734
./corrected_after/5.jpg,0.011491455118795036,0.02917668246662766,494.3102594364179
./corrected_after/5.jpg,0.04162098483313522,0.030218433338873193,453.08718659334187
./corrected_after/5.jpg,0.11579483905200587,0.021673007141170694,77.8355228937748
./corrected_after/5.jpg,0.0677284672983097,0.011267482614243497,204.2082159897052
./corrected_after/5.jpg,1.1551495949315154,0.0059547107041784675,46.56079154432439
./corrected_after/5.jpg,0.054009653818868505,0.005503569254165635,52.1655212840959
./corrected_after/5.jpg,0.8931267394816568,0.009815007722649753,417.0135322198251
./corrected_after/5.jpg,0.3598129927049059,0.018730042342669957,621.4658867055393
./corrected_after/5.jpg,0.7672672488013762,0.031793238712611305,177.9695935443989
./corrected_after/5.jpg,0.07575732944600637,0.04793108227986831,949.607151868699
./corrected_after/5.jpg,0.8987537331423169,0.06505116832704266,155.35801268005196
./corrected_after/5.jpg,1.1429867305863495,0.06707649239461394,380.59726234312774
./corrected_after/5.jpg,0.39951827110160165,0.046995693236643106,99.12505606230135
./corrected_after/5.jpg,0.12470202927845972,0.012611986908771652,679.9784059833875
./corrected_after/5.jpg,0.0015810914078426108,0.03922705239269649,1054.0123209866258
./corrected_after/5.jpg,0.12500926142439878,0.09843748729501671,757.9407775157752
./corrected_after/5.jpg,0.3787453433398652,0.13483745739910996,132.58143089255947
./corrected_after/5.jpg,1.0293426388755544,0.1176716283792058,1021.2163350352824
./corrected_after/5.jpg,1.0314003207226492,0.06320174953465811,1365.146108009189
./corrected_after/5.jpg,0.381237831595245,0.013798283534184646,328.58346142630256
./corrected_after/5.jpg,0.13885384660908554,0.02514321799292449,353.5372331348797
./corrected_after/5.jpg,0.04809562531452526,0.05191946192462301,1414.2903730682456
./corrected_after/5.jpg,0.014852940083664272,0.06559250586304285,661.095667987068
./corrected_after/5.jpg,9.106921374465946e-06,0.06634487565827342,52.90285835868
./corrected_after/5.jpg,0.014738036272219403,0.056031526077467676,34.67687435167439
./corrected_after/5.jpg,0.04746957378089741,0.03724844313201323,48.41278551009789
./corrected_after/5.jpg,0.13629606252571685,0.018005919444928582,448.2844614047159
./corrected_after/5.jpg,0.3726212601488358,0.0038923834998310577,877.5487758277657
./corrected_after/5.jpg,1.0143732368939022,0.006143197319116736,660.8112867613405
./corrected_after/5.jpg,1.011033907792353,0.012503587467824628,116.10681293164602
./corrected_after/5.jpg,0.36482608466443744,0.0151358406702887,707.0843698374408
./corrected_after/5.jpg,0.11713098716053726,0.013752056605380019,1059.1481191168668
./corrected_after/5.jpg,0.005529311955146342,0.008055829537646962,921.2222134788526
./corrected_after/5.jpg,0.13470548765052331,0.0007638263042481333,268.83161318905
./corrected_after/5.jpg,0.40239384163931663,0.00515583666131141,332.64710837627564
./corrected_after/5.jpg,0.9838857148378881,0.009580337722580209,1225.8816119282312
./corrected_after/5.jpg,1.6099067236721472,0.012477171408323554,925.0882011588799
./corrected_after/5.jpg,1.6106221610196316,0.01388169104364471,131.20274903930297
./corrected_after/5.jpg,0.9872875694469955,0.013874985773595722,770.8459701815401
./corrected_after/5.jpg,0.40971941974356146,0.012559685775887282,1164.3290415931433
./corrected_after/5.jpg,0.15202877291660766,0.010033639899179138,1232.3587510946497
./corrected_after/5.jpg,0.05349116099638817,0.006758708778513935,1205.9427202361076
./corrected_after/5.jpg,0.018475055425272696,0.003127515473308168,977.4587027127559
./corrected_after/5.jpg,0.006401733451016255,0.0009053193718611163,274.6018729447313
./corrected_after/5.jpg,0.002554297366736464,0.005413603723562073,323.3070517827095
./corrected_after/5.jpg,0.002111931564796175,0.010502605241271026,1199.6308555391481
./corrected_after/5.jpg,0.004495274438215231,0.016311521785241822,911.1987425326506
./corrected_after/5.jpg,0.012658922672836439,0.023013720769977573,129.68808357033234
./corrected_after/5.jpg,0.03654262970549351,0.02965190378721765,765.6852295485625
./corrected_after/5.jpg,0.10428114004417523,0.03501554763119842,1162.0205179609065
./corrected_after/5.jpg,0.2941437403478482,0.03883507515289407,1237.1517618877792
./corrected_after/5.jpg,1.0434228890005455,0.04077989121018914,1247.5719110391617
./corrected_after/5.jpg,0.0901898846017812,0.0405341451939179,1245.449892037941
./corrected_after/5.jpg,0.05695323461956959,0.03786587109509083,1211.0745419248333
./corrected_after/5.jpg,0.06722105843286022,0.03266683459661253,980.6720275753748
./corrected_after/5.jpg,0.10954524100145872,0.02494941114135354,274.1440137517787
./corrected_after/5.jpg,1.4932130437166204,0.014259517453273567,310.472937674356
./corrected_after/5.jpg,1.5074233893992757,0.0001779990327105341,1160.8613137709856
./corrected_after/5.jpg,0.08754058335095562,0.01710917099966072,1052.763639550318
./corrected_after/5.jpg,0.0044384588721867214,0.03723554998177138,212.1597060882662
./corrected_after/5.jpg,0.09453051353522238,0.05931491969558352,791.0361106535354
./corrected_after/5.jpg,1.6549024045666492,0.08137461925670668,153.14356504008427
./corrected_after/5.jpg,1.5011018139784846,0.09989636743601028,368.21836572304676
./corrected_after/5.jpg,0.8562192198325532,0.10028035344029083,101.23444043123051
./corrected_after/5.jpg,0.042153671719811776,0.07957145653415054,812.3529632747251
./corrected_after/5.jpg,0.8551605681296935,0.05016850933009626,1203.8292833121843
./corrected_after/5.jpg,0.8683689276064397,0.017425149109095966,357.15083959566454
./corrected_after/5.jpg,0.019248305097695564,0.010303301134784958,191.81747754022106
./corrected_after/5.jpg,0.8670157511411575,0.027320028689099305,385.1803097152782
./corrected_after/5.jpg,1.1199121566410302,0.03366932965399788,93.17826631114949
./corrected_after/5.jpg,0.5302436051278226,0.025356412401133586,589.3872068896974
./corrected_after/5.jpg,0.5388827216962283,0.009195738237682731,866.4887907066767
./corrected_after/5.jpg,1.0955612536226718,0.0036569794514835978,566.9062908953297
./corrected_after/5.jpg,1.0983041348155829,0.011970971155951584,83.9776898477854
./corrected_after/5.jpg,0.5399083089381083,0.015555316815768638,270.2872870945947
./corrected_after/5.jpg,0.535954720828084,0.014832075936691117,85.10505179637994
./corrected_after/5.jpg,1.0840920631285076,0.010388554105848453,618.4982562996876
./corrected_after/5.jpg,1.0824478609790384,0.002570880035495328,1056.0752985284341
./corrected_after/5.jpg,0.5257919685695044,0.005954768303270345,1141.0829760841582
./corrected_after/5.jpg,0.5210764660984339,0.01279188601599437,1107.3272334924823
./corrected_after/5.jpg,1.0645463000294682,0.018113360628959206,833.457246590463
./corrected_after/5.jpg,1.071037815888811,0.021790271921659513,187.7172986739887
./corrected_after/5.jpg,0.5277285526903837,0.023476972737186377,687.3606095280587
./corrected_after/5.jpg,0.5454850803997593,0.022710498221317203,181.66121586748176
./corrected_after/5.jpg,1.023521372606233,0.019036173189267286,751.9380748024705
./corrected_after/5.jpg,1.642634178423462,0.012150100504863835,918.4880817009689
./corrected_after/5.jpg,1.5260770251314573,0.004562614029776519,619.8646710598766
./corrected_after/5.jpg,1.6054779927260248,0.000897512963435422,102.259752184163
./corrected_after/5.jpg,1.5972702667882916,0.0040382290245272534,597.1579019349198
./corrected_after/5.jpg,1.5637543898951816,0.0048357628931640015,850.1210402029532
./corrected_after/5.jpg,1.628552734613871,0.0033439204197918855,594.664797111755
./corrected_after/5.jpg,1.2821048980275027,0.00039726080141005635,100.59622208863688
./corrected_after/5.jpg,1.5802529027040686,0.006453468691551165,601.3542558741865
./corrected_after/5.jpg,0.0030826042677806853,0.012872986479116881,886.8658811511689
./corrected_after/5.jpg,1.5065748557921756,0.017576778921597522,723.3700773297585
./corrected_after/5.jpg,1.369242422445338,0.020444580640008453,172.92611363770095
./corrected_after/5.jpg,0.8135513145933327,0.021240214543821443,657.4000919157529
./corrected_after/5.jpg,0.02341619177828561,0.019688233552520785,174.4162602093467
./corrected_after/5.jpg,0.8346691993765718,0.015551611154445847,739.7181571900751
./corrected_after/5.jpg,1.849871992312185,0.008701830590495814,944.1893408332772
./corrected_after/5.jpg,1.674562528843599,0.0008215053827041702,797.5870938578607
./corrected_after/5.jpg,1.900073301848365,0.009180924812771182,227.3419784936525
./corrected_after/5.jpg,1.8577896019291762,0.01263600090015531,281.45287812801206
./corrected_after/5.jpg,2.3077154653211496,0.011343926042201006,1058.9463091818998
./corrected_after/5.jpg,1.6016429624121638,0.00553964298944683,740.7601330313421
./corrected_after/5.jpg,4.442262418293065,0.004739758238826892,91.83806643502204
./corrected_after/5.jpg,0.24517840049926418,0.019938404160875133,359.6624879099273
./corrected_after/5.jpg,0.025176688912690908,0.041225231120896454,176.11644569505899
./corrected_after/5.jpg,0.00242944255429997,0.057549284384745436,269.2477428813422
./corrected_after/5.jpg,0.0003616558318248376,0.05384546149076158,877.6834880868693
./corrected_after/5.jpg,0.01657711059032214,0.02672348089296504,1057.2420191971041
./corrected_after/5.jpg,0.3549167050747665,0.023951811326119652,1078.8986706315281
./corrected_after/5.jpg,3.7539861080672456,0.0727141723775512,1020.8453520029824
./corrected_after/5.jpg,67.0947785873368,0.09420950274181429,676.239912606889
./corrected_after/5.jpg,417.9099839224345,0.09054211867108711,114.60035511700066
./corrected_after/5.jpg,738.9821161362624,0.07000088684497822,914.5166999748653
./corrected_after/5.jpg,820.4779474726729,0.04829892386380961,800.2612395925186
./corrected_after/5.jpg,647.6214429339417,0.033145522390954404,82.7952238938376
./corrected_after/5.jpg,139.44006671736702,0.02252171681529944,224.55577047675155
./corrected_after/5.jpg,748.4864667596264,0.015073676829216865,54.869574767234006
./corrected_after/5.jpg,1197.0255539293496,0.009962641868067798,169.90785517160546
./corrected_after/5.jpg,1416.544498679472,0.006698446041719136,2.187292788492987
./corrected_after/5.jpg,1591.1854535252517,0.005011022865117768,0.16767880775922223
./corrected_after/5.jpg,1586.1835776583162,0.003980326659610501,0.006987793649630694
./corrected_after/5.jpg,597.8485935596119,0.002796495714240691,0.00013650199015436732
./corrected_after/5.jpg,75.9593877510796,0.0014546259307240369,0.00012415952995695447
./corrected_after/5.jpg,1.637847583981091,5.8109778704926925e-05,0.008386840068344328
./corrected_after/5.jpg,0.08799075163746248,0.0017638208432487945,0.23628576208210716
./corrected_after/5.jpg,6.488033729629407e-05,0.0036956730456695684,17.955218846104216
./corrected_after/5.jpg,0.00031069431300487525,0.005900257049317634,450.700853916329
./corrected_after/5.jpg,0.002673916489571928,0.008440753507908398,294.7641417912711
./corrected_after/5.jpg,0.004566728343769678,0.010749101845911938,541.2934956688439
./corrected_after/5.jpg,4.785107059312054,0.012137307221533356,117.85580457708492
./corrected_after/5.jpg,0.00665625151435109,0.01246329218711012,249.7702642513517
./corrected_after/5.jpg,0.0326771630987098,0.011559622328491536,54.56577778037426
./corrected_after/5.jpg,0.016183477340317214,0.009275660396856253,182.0952504688369
./corrected_after/5.jpg,0.009840673741668906,0.005526527358133176,53.04790644305107
./corrected_after/5.jpg,0.005009182838070191,0.0003442379259906124,231.24225421170627
./corrected_after/5.jpg,0.0005090910261509374,0.004803572119618484,100.43062826767684
./corrected_after/5.jpg,0.005073319008439198,0.008460388917832051,718.6529278129419
./corrected_after/5.jpg,0.009425828032405223,0.01061371502331555,99.77054709097766
./corrected_after/5.jpg,0.013200539334439565,0.01136606423427775,224.99123285964473
./corrected_after/5.jpg,0.016289259488047332,0.01087895662579186,50.340915272983914
./corrected_after/5.jpg,0.021990787164050278,0.009321643173578312,164.043946106901
./corrected_after/5.jpg,0.013070430232757474,0.006828382577424185,45.86712389044658
./corrected_after/5.jpg,0.15483868142546764,0.003464216201169007,156.52245948805358
./corrected_after/5.jpg,0.012472326055764036,5.662483825832933e-05,45.31263011347306
./corrected_after/5.jpg,0.10990356210681308,0.0026471841906214348,160.91970562339642
./corrected_after/5.jpg,0.0027780342285889355,0.004719868586927288,48.416058828743516
./corrected_after/5.jpg,0.0007693128459252897,0.006178902930559917,255.91550325624345
./corrected_after/5.jpg,0.00010597695666016546,0.007002005996589701,2.9443999112038814
./corrected_after/5.jpg,0.13093646623956398,0.007141302760119478,0.2617994417022862
./corrected_after/5.jpg,5.256151846043368e-05,0.006538099106191741,0.011143009658273561
./corrected_after/5.jpg,4.712852178229109e-05,0.005623057742164498,0.00022667172227532151
./corrected_after/5.jpg,88.64777234428169,0.004878993336656202,0.00020053188551664292
./corrected_after/5.jpg,6.075387553172806e-05,0.0043233747105328926,0.014082261438044223
./corrected_after/5.jpg,5.4326138829777496e-05,0.0039698187300923745,0.3910086609165156
./corrected_after/5.jpg,0.0052881625727049155,0.00382936524434349,26.17865290108032
./corrected_after/5.jpg,284.52049907509,0.0039118796869528644,58.816650448492744
./corrected_after/5.jpg,0.004468508846911529,0.004227552909945718,180.3399709092565
./corrected_after/5.jpg,6.320598214816183e-05,0.004788494185260222,243.97525091455978
./corrected_after/5.jpg,5.8175616615304766e-05,0.005264816387683051,42.314306970064436
./corrected_after/5.jpg,0.004031814655782383,0.0053006406212406975,112.38976615503496
./corrected_after/5.jpg,0.15508557944704682,0.004869001515687938,24.074051236437086
./corrected_after/5.jpg,238.03385378127038,0.003943788794170388,26.481318345556957
./corrected_after/5.jpg,0.1704560384100675,0.002505370851814948,2.5658595384125786
./corrected_after/5.jpg,0.003968403725349506,0.0005465724272774953,0.3305401514885963
./corrected_after/5.jpg,7.092621151883704e-05,0.0019211061431691468,0.014877097042948678
./corrected_after/5.jpg,6.615151015616941e-05,0.004185273030999902,0.00031069301187264167
./corrected_after/5.jpg,0.005345791827782812,0.005547017266225079,0.0002695325540108419
./corrected_after/5.jpg,2.781445748734963,0.006021700844984796,0.019475179565206707
./corrected_after/5.jpg,0.025976593336826462,0.005641751446193373,0.5796609638900777
./corrected_after/5.jpg,0.0003704945071033525,0.004437326496363388,116.95797395992616
./corrected_after/5.jpg,9.731750427085148,0.002417040352204422,744.4632956104748
./corrected_after/5.jpg,0.0003495188415969223,0.00045198433368662813,32.72973155078769
./corrected_after/5.jpg,0.019659617360976246,0.004266594035263066,31.45085727713442
./corrected_after/5.jpg,0.8741345783751414,0.00867908728613074,2.8321591378386946
./corrected_after/5.jpg,16.89179685026395,0.01334197453313231,0.4239612703213514
./corrected_after/5.jpg,0.17659839903883137,0.01842130617336419,0.019401518877240783
./corrected_after/5.jpg,0.004472902118170921,0.024093145573935337,0.0004245166492203268
./corrected_after/5.jpg,8.195335132637785e-05,0.030544821480783236,0.00035992896624433137
./corrected_after/5.jpg,7.708802982802925e-05,0.037969794543196184,0.4992139363270936
./corrected_after/5.jpg,36.54373035297238,0.04655128039227836,0.002855439101407051
./corrected_after/5.jpg,0.00010190434635895983,0.04785205815232486,2.9904145526171004
./corrected_after/5.jpg,9.364601005710286e-05,0.029896090675195212,0.002409949645935657
./corrected_after/5.jpg,1809.3178423927461,0.010225354144892144,132.01612658072577
./corrected_after/5.jpg,9.946340538513904e-05,0.069149698007623,0.002572587112500832
./corrected_after/5.jpg,9.122064750674024e-05,0.1310329950540528,0.9320902214841345
./corrected_after/5.jpg,851.3393683919679,0.16423176428578762,0.002719292223770894
./corrected_after/5.jpg,9.437189323831938e-05,0.14693357586398903,97.68149215260884
./corrected_after/5.jpg,8.59470805019141e-05,0.009589565753509178,0.002863104372549673
./corrected_after/5.jpg,0.28985506072185896,1.3792886287316044,1.09053686369705
./corrected_after/5.jpg,0.00032384022669314737,3.900445768884781,0.0026716031185955494
./corrected_after/5.jpg,0.002926457430228847,0.03846139964390105,77.72489086568115
./corrected_after/5.jpg,1.9359523537613705,0.038754165299292126,0.0028158892189446244
./corrected_after/5.jpg,0.003393682182315417,0.031169775695124392,0.45790903911324793
./corrected_after/5.jpg,0.0002375567291369448,0.0006758387618953911,0.0032065219038518063
./corrected_after/5.jpg,0.013674321702405328,,5.778882471340643
./corrected_after/5.jpg,0.3884686275572832,,0.0020150473371281325
./corrected_after/5.jpg,22.756771288176125,,0.0031215013646173884
./corrected_after/5.jpg,0.15114814151113945,,0.00728428251317686
./corrected_after/5.jpg,0.0050028952082325955,,0.00218403113981949
./corrected_after/5.jpg,9.995024767816826e-05,,4.634324027277364
./corrected_after/5.jpg,9.035864819757978e-05,,0.0015160380765044936
./corrected_after/5.jpg,0.1164085487924729,,0.0009129407872077732
./corrected_after/5.jpg,0.0007304564456592109,,5.006638563758729
./corrected_after/5.jpg,35.7081266171727,,0.007998291802915102
./corrected_after/5.jpg,0.0005960949439065431,,0.017014054174935535
./corrected_after/5.jpg,384.97626651118554,,58.5463140893041
./corrected_after/5.jpg,0.000679722795527262,,0.05495953814704599
./corrected_after/5.jpg,2.1677215563254943,,0.0495083590893351
./corrected_after/5.jpg,0.0007186809792981514,,0.031326391038942095
./corrected_after/5.jpg,376.6880466810842,,0.001136427177234319
./corrected_after/5.jpg,0.0008109086578005528,,0.06404245274258177
./corrected_after/5.jpg,39.08469150714948,,0.043909363386369374
./corrected_after/5.jpg,0.0006419849856557864,,5.516324074066984
./corrected_after/5.jpg,0.06075868362920066,,5.162216021292822
./corrected_after/5.jpg,14.792410445415264,,0.0934220533193455
./corrected_after/5.jpg,0.010165964491568555,,0.02163645785413152
./corrected_after/5.jpg,0.00015788025813289242,,0.04388538265376957
./corrected_after/5.jpg,0.00014111317697737256,,0.02416122405854847
./corrected_after/5.jpg,0.19105100143905493,,0.031312698380604714
./corrected_after/5.jpg,0.0010118612878309338,,0.02793351201334474
./corrected_after/5.jpg,2.0141917770107223,,0.027660325065148036
./corrected_after/5.jpg,0.0009938180068384146,,0.026070485259910396
./corrected_after/5.jpg,0.23421069079762352,,0.024244273227395186
./corrected_after/5.jpg,0.00020919060488351466,,0.023496175318083456
./corrected_after/5.jpg,0.0001834598186604665,,0.018716517308569845
./corrected_after/5.jpg,1001.1543787712761,,0.025729452017570667
./corrected_after/5.jpg,0.00022450348664138748,,0.0005564622609770352
./corrected_after/5.jpg,0.00019232918522677677,,0.07476348983889383
./corrected_after/5.jpg,1.119910036756783,,0.09420702355835688
./corrected_after/5.jpg,0.0006209538894953027,,1.5685693914434262
./corrected_after/5.jpg,0.0010331084547068408,,1.4710641793376218
./corrected_after/5.jpg,0.0016197051183388675,,0.11170947868611969
./corrected_after/5.jpg,0.0005492273461086034,,0.04577244803152415
./corrected_after/5.jpg,2218.5432687833936,,0.019417651021442755
./corrected_after/5.jpg,0.000731646848091108,,0.00377507323079743
./corrected_after/5.jpg,0.003266478408566163,,0.011869590510796004
./corrected_after/5.jpg,0.08965993911058545,,0.05168427987584246
./corrected_after/5.jpg,0.018856742544250172,,0.10336763920370616
./corrected_after/5.jpg,6.450552077262535,,1.2798895083259714
./corrected_after/5.jpg,0.017180085763440354,,1.3170954076093364
./corrected_after/5.jpg,0.011878955134311416,,0.09613793534182057
./corrected_after/5.jpg,0.0008676478184614459,,0.06621149272210244
./corrected_after/5.jpg,448.21421075104496,,0.002134142171279088
./corrected_after/5.jpg,0.0010796385458585564,,0.02538055774619996
./corrected_after/5.jpg,0.005775164392301735,,0.02217611401964197
./corrected_after/5.jpg,10.640028498464227,,0.031669601940218284
./corrected_after/5.jpg,0.0434454658806828,,0.03897174433062759
./corrected_after/5.jpg,0.0011877284923046182,,0.04982066972508099
./corrected_after/5.jpg,77.25829856988524,,0.06297952773944454
./corrected_after/5.jpg,0.0013480216714490166,,0.07938014610116782
./corrected_after/5.jpg,0.004344284571029002,,0.09899570047349246
./corrected_after/5.jpg,0.3029165905194346,,
./corrected_after/5.jpg,0.003303398844750695,,
./corrected_after/5.jpg,1.1636239885873139,,
./corrected_after/5.jpg,0.005806622309370549,,
./corrected_after/5.jpg,0.0020569682585001624,,
./corrected_after/5.jpg,0.00017892367179827334,,
./corrected_after/5.jpg,6.069356596270588e-05,,
./corrected_after/5.jpg,0.03136492048075762,,
./corrected_after/5.jpg,4.137842351191094e-05,,
./corrected_after/5.jpg,0.000304561382497517,,
./corrected_after/5.jpg,0.0004148563025428321,,
./corrected_after/5.jpg,0.00073962100923374,,
./corrected_after/5.jpg,0.0001956061324985997,,
./corrected_after/5.jpg,6.260890968919806e-05,,
./corrected_after/5.jpg,0.23672685679522576,,
./corrected_after/5.jpg,6.891992993137666e-05,,
./corrected_after/5.jpg,0.0006609719605439663,,
./corrected_after/5.jpg,0.0031123222322289503,,
./corrected_after/5.jpg,0.021735724820236592,,
./corrected_after/5.jpg,0.005215659709877627,,
./corrected_after/5.jpg,0.005019049497362445,,
./corrected_after/5.jpg,0.0005491444473313531,,
./corrected_after/5.jpg,9.907041746733987e-05,,
./corrected_after/5.jpg,0.0047061122885476495,,
./corrected_after/5.jpg,0.09089154520907419,,
./corrected_after/5.jpg,1.092814889784904,,
./corrected_after/5.jpg,7.519663024753827,,
./corrected_after/5.jpg,59.487918692325586,,
./corrected_after/5.jpg,32.22473611734694,,
./corrected_after/5.jpg,28.069567990752706,,
./corrected_after/5.jpg,27.150992139680866,,
./corrected_after/5.jpg,27.19795848519121,,
./corrected_after/5.jpg,27.610285849253504,,
./corrected_after/5.jpg,28.338777546657006,,
./corrected_after/5.jpg,29.831812214094352,,
./corrected_after/5.jpg,33.817950202530874,,
./corrected_after/5.jpg,48.306141474682235,,
./corrected_after/5.jpg,195.83684373869954,,
./corrected_after/5.jpg,60.1127177947914,,
./corrected_after/5.jpg,65.38247273977099,,
./corrected_after/5.jpg,316.388681372411,,
./corrected_after/5.jpg,136.21064770848446,,
./corrected_after/5.jpg,1213.067254364468,,
./corrected_after/5.jpg,1933.4362614394634,,
./corrected_after/5.jpg,580.431579602738,,
./corrected_after/5.jpg,300.5360291402053,,
./corrected_after/5.jpg,581.9915503062584,,
./corrected_after/5.jpg,133.48986063685606,,
./corrected_after/5.jpg,586.873990809984,,
./corrected_after/5.jpg,305.7761624699908,,
./corrected_after/5.jpg,586.8930182368516,,
./corrected_after/5.jpg,1930.3443051346808,,
./corrected_after/5.jpg,1257.317763980427,,
./corrected_after/5.jpg,150.4136553834201,,
./corrected_after/5.jpg,424.6163285097912,,
./corrected_after/5.jpg,115.72065409711801,,
./corrected_after/5.jpg,413.8090384796032,,
./corrected_after/5.jpg,140.2221091491244,,
./corrected_after/5.jpg,942.0095490586127,,
./corrected_after/5.jpg,1441.7514187988943,,
./corrected_after/5.jpg,990.5551875794146,,
./corrected_after/5.jpg,159.20234065472502,,
./corrected_after/5.jpg,652.3651014899999,,
./corrected_after/5.jpg,328.82707949178143,,
./corrected_after/5.jpg,575.9489182069148,,
./corrected_after/5.jpg,1923.7281579769617,,
./corrected_after/5.jpg,1778.6567542252667,,
./corrected_after/5.jpg,411.0147317486996,,
./corrected_after/5.jpg,826.345333212204,,
./corrected_after/5.jpg,947.3131996328922,,
./corrected_after/5.jpg,312.0205232216418,,
./corrected_after/5.jpg,904.9449899728446,,
./corrected_after/5.jpg,399.6942071747918,,
./corrected_after/5.jpg,399.6817191413238,,
./corrected_after/5.jpg,907.7053216282821,,
./corrected_after/5.jpg,311.59283769500365,,
./corrected_after/5.jpg,955.2150772025605,,
./corrected_after/5.jpg,831.0163811500415,,
./corrected_after/5.jpg,413.5074579496986,,
./corrected_after/5.jpg,1853.1119347726337,,
./corrected_after/5.jpg,1946.5353167945332,,
./corrected_after/5.jpg,497.2713427971295,,
./corrected_after/5.jpg,497.2648818258809,,
./corrected_after/5.jpg,1951.050343030832,,
./corrected_after/5.jpg,1860.629283884388,,
./corrected_after/5.jpg,414.18010373463204,,
./corrected_after/5.jpg,828.4488131684085,,
./corrected_after/5.jpg,972.662807778612,,
./corrected_after/5.jpg,299.23768952680246,,
./corrected_after/5.jpg,801.5145250042555,,
./corrected_after/5.jpg,287.1755442968138,,
./corrected_after/5.jpg,1086.2806526665463,,
./corrected_after/5.jpg,568.8758757627496,,
./corrected_after/5.jpg,1121.4023092887603,,
./corrected_after/5.jpg,257.3911094719563,,
./corrected_after/5.jpg,551.7693681616076,,
./corrected_after/5.jpg,130.60691103255803,,
./corrected_after/5.jpg,528.5184386752222,,
./corrected_after/5.jpg,232.23367088909234,,
./corrected_after/5.jpg,1401.067248471347,,
./corrected_after/5.jpg,251.42574061568558,,
./corrected_after/5.jpg,694.7222877472367,,
./corrected_after/5.jpg,252.5410874992057,,
./corrected_after/5.jpg,1318.1799714850524,,
./corrected_after/5.jpg,252.65235031699308,,
./corrected_after/5.jpg,686.7407831422389,,
./corrected_after/5.jpg,251.34423330912333,,
./corrected_after/5.jpg,1288.2213209039223,,
./corrected_after/5.jpg,253.35556481811437,,
./corrected_after/5.jpg,706.6074078524324,,
