image,main_vein_curvature,sub_vein_0curvature,sub_vein_1curvature,sub_vein_2curvature
./corrected_after/9.jpg,0.09565396500684915,0.45497209134613215,0.01343294235626384,0.08627179724462533
./corrected_after/9.jpg,0.010361727678658528,0.40517042808086057,0.0020806085979666895,0.05215592928004665
./corrected_after/9.jpg,0.004517341441885652,0.18210929823884808,0.0005720535316434247,0.025590326816707393
./corrected_after/9.jpg,0.03095898700889791,0.03598802782458194,0.004275623200509342,0.004081110813023643
./corrected_after/9.jpg,0.1099101366497452,0.05797821246074302,0.02590963493420076,0.01448891695901263
./corrected_after/9.jpg,0.33782436481699185,0.12917217508208678,0.10488191000600557,0.03155326852194353
./corrected_after/9.jpg,1.0059011702904341,0.17159242974852426,0.3465592664371845,0.04784589138153463
./corrected_after/9.jpg,0.8938372915940862,0.16516979693308254,0.9481753978389388,0.06338052333566278
./corrected_after/9.jpg,0.10099210371815726,0.11189099606159875,1.6055915315409155,0.07742410478621625
./corrected_after/9.jpg,0.8566307821857085,0.030700655651493547,1.5218231426962698,0.08860385934488146
./corrected_after/9.jpg,0.025982096477432274,0.048212306060486855,1.5305475220393676,0.0953091094553302
./corrected_after/9.jpg,1.4328876825190175,0.10704692505367198,1.6567086584055983,0.096366536910282
./corrected_after/9.jpg,1.3904377713823408,0.14254982227571733,0.9722695656743117,0.09164468306905484
./corrected_after/9.jpg,0.12419966438973198,0.14379159587891296,0.37277292036961646,0.08214607410864748
./corrected_after/9.jpg,0.11719142136876805,0.11112981865274996,0.11043613499336571,0.06994794036699824
./corrected_after/9.jpg,0.9022143238030509,0.07095732958097414,0.0005207062245668138,0.05690384304031599
./corrected_after/9.jpg,0.027965693483507043,0.041196326940464136,0.10721454162773586,0.043888663758816
./corrected_after/9.jpg,0.8906888834924621,0.01953880236801574,0.35480805455430486,0.03125607496042766
./corrected_after/9.jpg,0.0016356682747096366,0.0037712335855897127,1.0248442963073885,0.018914243903588722
./corrected_after/9.jpg,0.8596811487312762,0.007190311411913953,1.0269943289201604,0.006413836450910836
./corrected_after/9.jpg,0.08968594084926074,0.01360561031457966,0.3603470192848462,0.007015705755379317
./corrected_after/9.jpg,0.9054356988041485,0.015416599476656382,0.14151446935137157,0.020298507933502595
./corrected_after/9.jpg,0.8554467860825534,0.01230025986674793,0.14061826275037684,0.032036114187083006
./corrected_after/9.jpg,0.0059011128196129236,0.0039907603069739206,0.3544935889327758,0.04229310705618549
./corrected_after/9.jpg,0.8479682330610758,0.0049249445376657805,1.0120338845585546,0.05057380633135402
./corrected_after/9.jpg,1.0661145512786303,0.009719812560948662,1.0052726601973037,0.05596472640798075
./corrected_after/9.jpg,0.4609395059257613,0.01044213395626314,0.33470645707071917,0.057389026614217395
./corrected_after/9.jpg,0.4610959434987996,0.0072757650123164925,0.07785109592936545,0.055272705062474635
./corrected_after/9.jpg,1.0683459968179525,0.0026744527555788316,0.0767660748620557,0.05066925264641407
./corrected_after/9.jpg,0.834044643165628,0.001084884298435257,0.3222033222613115,0.04366669803521713
./corrected_after/9.jpg,0.023444751505506515,0.004065092671152753,0.9931002257943183,0.0344820864631378
./corrected_after/9.jpg,0.8219594931703961,0.006291356626880235,0.8486824633449739,0.02336455000481724
./corrected_after/9.jpg,1.596576546932111,0.007759671925918023,0.0234249708866671,0.010511935591493188
./corrected_after/9.jpg,1.5540780414633464,0.008445741217704757,0.8542887720828943,0.003964496806228032
./corrected_after/9.jpg,1.0208039985645398,0.0083140127331533,0.5521829576212411,0.017427214311054495
./corrected_after/9.jpg,0.492782618817876,0.007326608422794242,0.5655488834206732,0.027229257132185217
./corrected_after/9.jpg,0.4699573836304737,0.005407545054566284,1.5729763842096391,0.033290981338718995
./corrected_after/9.jpg,1.0687940364448698,0.002494067046667397,1.3889119131494982,0.035587391602141624
./corrected_after/9.jpg,0.8472646614679231,0.0014076715357723073,1.5159849318692298,0.03421786176479658
./corrected_after/9.jpg,0.006238765499375656,0.0062553146169490575,1.4966195776335216,0.029408620891522116
./corrected_after/9.jpg,0.8595220799280077,0.011957721482809651,1.4828898951396712,0.023248346059790224
./corrected_after/9.jpg,0.8596335170750089,0.01835920243825319,1.525736150223812,0.017623282638809284
./corrected_after/9.jpg,0.005742524423203893,0.02522110543240981,1.246046487901526,0.012490519828184141
./corrected_after/9.jpg,0.8517397478596441,0.03220493003976595,1.5076305794499854,0.007795695324781529
./corrected_after/9.jpg,1.0137144222822279,0.038866654213318426,0.0009661554637161437,0.003483222190793574
./corrected_after/9.jpg,0.33812387127428667,0.041344803498949936,1.5129533145777676,0.0004976166820857324
./corrected_after/9.jpg,0.103725169218975,0.03731386490799821,1.2927589673479143,0.004189268280576427
./corrected_after/9.jpg,0.0006415409666664495,0.02857796850957102,1.3002644142974995,0.007624186752186824
./corrected_after/9.jpg,0.10382615891921175,0.016348407056594544,1.557408469273751,0.01082414144975237
./corrected_after/9.jpg,0.3439819191819577,0.000681078924434253,0.004480538539024326,0.013800188221211651
./corrected_after/9.jpg,0.996541589679797,0.014827550155950133,1.3905839206800592,0.01655312882709677
./corrected_after/9.jpg,1.0520263361649225,0.02654131626181127,1.4052886107118223,0.019074403071404837
./corrected_after/9.jpg,0.46523787760034657,0.034304310049662334,0.013526090200965615,0.021347418043950937
./corrected_after/9.jpg,0.46116983336653256,0.036800833464597484,1.0691640937539542,0.02257699075424518
./corrected_after/9.jpg,1.060742428570181,0.03529299080562939,0.262418668629802,0.021919045597340994
./corrected_after/9.jpg,0.8789783198896036,0.03214831802910516,0.08742547375157814,0.019299398163689214
./corrected_after/9.jpg,0.07381809775395654,0.027275180603052656,0.026681192219686244,0.014679993764312185
./corrected_after/9.jpg,0.8580902315755221,0.020688474158197325,0.006941571755432998,0.008058102490507313
